location,cutoff_date,forecast_date,forecast_week,forecast,raw_model_output,target_mode,reference_date,target_end_date,horizon
18,2025-03-22,2025-04-05,2,328.37811279296875,5.7972064,log,2025-03-22,2025-04-05,2
18,2025-03-22,2025-04-12,3,295.5972595214844,5.692375,log,2025-03-22,2025-04-12,3
18,2025-03-22,2025-04-19,4,289.557373046875,5.671801,log,2025-03-22,2025-04-19,4
19,2025-03-22,2025-03-29,1,81.39543151855469,4.41153,log,2025-03-22,2025-03-29,1
19,2025-03-22,2025-04-05,2,75.9148941040039,4.3426995,log,2025-03-22,2025-04-05,2
19,2025-03-22,2025-04-12,3,63.11595153808594,4.160693,log,2025-03-22,2025-04-12,3
19,2025-03-22,2025-04-19,4,72.70662689208984,4.3000927,log,2025-03-22,2025-04-19,4
20,2025-03-22,2025-03-29,1,108.7263412475586,4.6979895,log,2025-03-22,2025-03-29,1
20,2025-03-22,2025-04-05,2,89.2149658203125,4.5021954,log,2025-03-22,2025-04-05,2
20,2025-03-22,2025-04-12,3,65.13209533691406,4.191654,log,2025-03-22,2025-04-12,3
20,2025-03-22,2025-04-19,4,69.90707397460938,4.26137,log,2025-03-22,2025-04-19,4
21,2025-03-22,2025-03-29,1,346.1722717285156,5.849821,log,2025-03-22,2025-03-29,1
21,2025-03-22,2025-04-05,2,222.90182495117188,5.4112077,log,2025-03-22,2025-04-05,2
21,2025-03-22,2025-04-12,3,237.21363830566406,5.473168,log,2025-03-22,2025-04-12,3
21,2025-03-22,2025-04-19,4,190.73989868164062,5.2561398,log,2025-03-22,2025-04-19,4
22,2025-03-22,2025-03-29,1,204.56265258789062,5.325751,log,2025-03-22,2025-03-29,1
22,2025-03-22,2025-04-05,2,203.20632934570312,5.319131,log,2025-03-22,2025-04-05,2
22,2025-03-22,2025-04-12,3,197.22230529785156,5.289389,log,2025-03-22,2025-04-12,3
22,2025-03-22,2025-04-19,4,136.10110473632812,4.9207187,log,2025-03-22,2025-04-19,4
23,2025-03-22,2025-03-29,1,71.05533599853516,4.2774343,log,2025-03-22,2025-03-29,1
23,2025-03-22,2025-04-05,2,62.65353012084961,4.153455,log,2025-03-22,2025-04-05,2
23,2025-03-22,2025-04-12,3,40.04124069213867,3.7145774,log,2025-03-22,2025-04-12,3
23,2025-03-22,2025-04-19,4,42.18008804321289,3.7653794,log,2025-03-22,2025-04-19,4
24,2025-03-22,2025-03-29,1,168.01148986816406,5.1299667,log,2025-03-22,2025-03-29,1
24,2025-03-22,2025-04-05,2,152.7190704345703,5.0351267,log,2025-03-22,2025-04-05,2
24,2025-03-22,2025-04-12,3,142.6797637939453,4.967587,log,2025-03-22,2025-04-12,3
24,2025-03-22,2025-04-19,4,138.90200805664062,4.9409423,log,2025-03-22,2025-04-19,4
25,2025-03-22,2025-03-29,1,255.24462890625,5.5461326,log,2025-03-22,2025-03-29,1
25,2025-03-22,2025-04-05,2,256.26629638671875,5.550112,log,2025-03-22,2025-04-05,2
25,2025-03-22,2025-04-12,3,200.75315856933594,5.307045,log,2025-03-22,2025-04-12,3
25,2025-03-22,2025-04-19,4,223.07420349121094,5.4119773,log,2025-03-22,2025-04-19,4
26,2025-03-22,2025-03-29,1,757.873046875,6.6318345,log,2025-03-22,2025-03-29,1
26,2025-03-22,2025-04-05,2,741.4271850585938,6.609925,log,2025-03-22,2025-04-05,2
26,2025-03-22,2025-04-12,3,505.7473449707031,6.2280126,log,2025-03-22,2025-04-12,3
26,2025-03-22,2025-04-19,4,425.6274108886719,6.055911,log,2025-03-22,2025-04-19,4
27,2025-03-22,2025-03-29,1,193.10610961914062,5.268405,log,2025-03-22,2025-03-29,1
27,2025-03-22,2025-04-05,2,157.58389282226562,5.0662837,log,2025-03-22,2025-04-05,2
27,2025-03-22,2025-04-12,3,163.64697265625,5.1038036,log,2025-03-22,2025-04-12,3
27,2025-03-22,2025-04-19,4,193.68406677246094,5.271378,log,2025-03-22,2025-04-19,4
28,2025-03-22,2025-03-29,1,86.54865264892578,4.4721947,log,2025-03-22,2025-03-29,1
28,2025-03-22,2025-04-05,2,91.67581939697266,4.5291076,log,2025-03-22,2025-04-05,2
28,2025-03-22,2025-04-12,3,74.008056640625,4.3175955,log,2025-03-22,2025-04-12,3
28,2025-03-22,2025-04-19,4,69.9762191772461,4.262345,log,2025-03-22,2025-04-19,4
29,2025-03-22,2025-03-29,1,331.580810546875,5.806883,log,2025-03-22,2025-03-29,1
29,2025-03-22,2025-04-05,2,292.61016845703125,5.682253,log,2025-03-22,2025-04-05,2
29,2025-03-22,2025-04-12,3,259.6378173828125,5.563132,log,2025-03-22,2025-04-12,3
29,2025-03-22,2025-04-19,4,266.64337158203125,5.5896554,log,2025-03-22,2025-04-19,4
30,2025-03-22,2025-03-29,1,79.48574829101562,4.38808,log,2025-03-22,2025-03-29,1
30,2025-03-22,2025-04-05,2,60.75713348388672,4.1232095,log,2025-03-22,2025-04-05,2
30,2025-03-22,2025-04-12,3,46.58275604248047,3.8624704,log,2025-03-22,2025-04-12,3
30,2025-03-22,2025-04-19,4,40.6878662109375,3.73021,log,2025-03-22,2025-04-19,4
31,2025-03-22,2025-03-29,1,46.60320281982422,3.8629,log,2025-03-22,2025-03-29,1
31,2025-03-22,2025-04-05,2,39.79337692260742,3.7085197,log,2025-03-22,2025-04-05,2
31,2025-03-22,2025-04-12,3,29.925025939941406,3.4315658,log,2025-03-22,2025-04-12,3
31,2025-03-22,2025-04-19,4,30.984058380126953,3.4652376,log,2025-03-22,2025-04-19,4
32,2025-03-22,2025-03-29,1,75.6915283203125,4.3397913,log,2025-03-22,2025-03-29,1
32,2025-03-22,2025-04-05,2,67.23340606689453,4.2229342,log,2025-03-22,2025-04-05,2
32,2025-03-22,2025-04-12,3,72.35736846923828,4.295343,log,2025-03-22,2025-04-12,3
32,2025-03-22,2025-04-19,4,62.581756591796875,4.1523266,log,2025-03-22,2025-04-19,4
33,2025-03-22,2025-03-29,1,44.275146484375,3.8127582,log,2025-03-22,2025-03-29,1
33,2025-03-22,2025-04-05,2,37.04894256591797,3.6388733,log,2025-03-22,2025-04-05,2
33,2025-03-22,2025-04-12,3,24.355297088623047,3.2329876,log,2025-03-22,2025-04-12,3
33,2025-03-22,2025-04-19,4,20.708154678344727,3.077688,log,2025-03-22,2025-04-19,4
34,2025-03-22,2025-03-29,1,324.6031494140625,5.7856793,log,2025-03-22,2025-03-29,1
34,2025-03-22,2025-04-05,2,266.1072692871094,5.5876503,log,2025-03-22,2025-04-05,2
34,2025-03-22,2025-04-12,3,250.63853454589844,5.5279937,log,2025-03-22,2025-04-12,3
34,2025-03-22,2025-04-19,4,254.37612915039062,5.5427375,log,2025-03-22,2025-04-19,4
35,2025-03-22,2025-03-29,1,104.10317993164062,4.6549425,log,2025-03-22,2025-03-29,1
35,2025-03-22,2025-04-05,2,98.39867401123047,4.5991387,log,2025-03-22,2025-04-05,2
35,2025-03-22,2025-04-12,3,80.43251037597656,4.3997746,log,2025-03-22,2025-04-12,3
35,2025-03-22,2025-04-19,4,77.42719268798828,4.3621707,log,2025-03-22,2025-04-19,4
36,2025-03-22,2025-03-29,1,754.01171875,6.6267333,log,2025-03-22,2025-03-29,1
36,2025-03-22,2025-04-05,2,628.7116088867188,6.445262,log,2025-03-22,2025-04-05,2
36,2025-03-22,2025-04-12,3,489.15850830078125,6.194729,log,2025-03-22,2025-04-12,3
36,2025-03-22,2025-04-19,4,404.4147033691406,6.0049105,log,2025-03-22,2025-04-19,4
37,2025-03-22,2025-03-29,1,396.7173767089844,5.9857416,log,2025-03-22,2025-03-29,1
37,2025-03-22,2025-04-05,2,333.8572998046875,5.8137045,log,2025-03-22,2025-04-05,2
37,2025-03-22,2025-04-12,3,282.46697998046875,5.6470957,log,2025-03-22,2025-04-12,3
37,2025-03-22,2025-04-19,4,250.61766052246094,5.5279107,log,2025-03-22,2025-04-19,4
38,2025-03-22,2025-03-29,1,22.872310638427734,3.1727192,log,2025-03-22,2025-03-29,1
38,2025-03-22,2025-04-05,2,21.02874755859375,3.0923483,log,2025-03-22,2025-04-05,2
38,2025-03-22,2025-04-12,3,18.578134536743164,2.9744134,log,2025-03-22,2025-04-12,3
38,2025-03-22,2025-04-19,4,16.474227905273438,2.860727,log,2025-03-22,2025-04-19,4
39,2025-03-22,2025-03-29,1,743.2242431640625,6.6123424,log,2025-03-22,2025-03-29,1
39,2025-03-22,2025-04-05,2,675.653564453125,6.5171595,log,2025-03-22,2025-04-05,2
39,2025-03-22,2025-04-12,3,458.9870910644531,6.1311984,log,2025-03-22,2025-04-12,3
39,2025-03-22,2025-04-19,4,371.8895568847656,5.9212823,log,2025-03-22,2025-04-19,4
40,2025-03-22,2025-03-29,1,88.10000610351562,4.4897594,log,2025-03-22,2025-03-29,1
40,2025-03-22,2025-04-05,2,76.41633605957031,4.349198,log,2025-03-22,2025-04-05,2
40,2025-03-22,2025-04-12,3,61.489009857177734,4.1349907,log,2025-03-22,2025-04-12,3
40,2025-03-22,2025-04-19,4,75.26399230957031,4.334201,log,2025-03-22,2025-04-19,4
41,2025-03-22,2025-03-29,1,100.78903198242188,4.6229024,log,2025-03-22,2025-03-29,1
41,2025-03-22,2025-04-05,2,91.54413604736328,4.5276856,log,2025-03-22,2025-04-05,2
41,2025-03-22,2025-04-12,3,84.89678955078125,4.4531465,log,2025-03-22,2025-04-12,3
41,2025-03-22,2025-04-19,4,89.7166976928711,4.5077415,log,2025-03-22,2025-04-19,4
42,2025-03-22,2025-03-29,1,1130.037841796875,7.030891,log,2025-03-22,2025-03-29,1
42,2025-03-22,2025-04-05,2,959.511962890625,6.8674664,log,2025-03-22,2025-04-05,2
42,2025-03-22,2025-04-12,3,527.0257568359375,6.269145,log,2025-03-22,2025-04-12,3
42,2025-03-22,2025-04-19,4,468.1434020996094,6.1509085,log,2025-03-22,2025-04-19,4
44,2025-03-22,2025-03-29,1,30.230182647705078,3.441385,log,2025-03-22,2025-03-29,1
44,2025-03-22,2025-04-05,2,24.252466201782227,3.2289238,log,2025-03-22,2025-04-05,2
44,2025-03-22,2025-04-12,3,18.402647018432617,2.9654095,log,2025-03-22,2025-04-12,3
44,2025-03-22,2025-04-19,4,14.67014217376709,2.7517571,log,2025-03-22,2025-04-19,4
45,2025-03-22,2025-03-29,1,167.00518798828125,5.123995,log,2025-03-22,2025-03-29,1
45,2025-03-22,2025-04-05,2,152.66864013671875,5.0347986,log,2025-03-22,2025-04-05,2
45,2025-03-22,2025-04-12,3,120.97345733642578,4.8038034,log,2025-03-22,2025-04-12,3
45,2025-03-22,2025-04-19,4,114.26176452636719,4.7472057,log,2025-03-22,2025-04-19,4
46,2025-03-22,2025-03-29,1,17.02712631225586,2.8918777,log,2025-03-22,2025-03-29,1
46,2025-03-22,2025-04-05,2,12.83406925201416,2.6271343,log,2025-03-22,2025-04-05,2
46,2025-03-22,2025-04-12,3,10.955413818359375,2.4811842,log,2025-03-22,2025-04-12,3
46,2025-03-22,2025-04-19,4,11.320964813232422,2.5113022,log,2025-03-22,2025-04-19,4
47,2025-03-22,2025-03-29,1,281.2450256347656,5.6427755,log,2025-03-22,2025-03-29,1
47,2025-03-22,2025-04-05,2,244.9746551513672,5.5052285,log,2025-03-22,2025-04-05,2
47,2025-03-22,2025-04-12,3,279.5833740234375,5.636871,log,2025-03-22,2025-04-12,3
47,2025-03-22,2025-04-19,4,269.79840087890625,5.6013746,log,2025-03-22,2025-04-19,4
48,2025-03-22,2025-03-29,1,553.7064208984375,6.318439,log,2025-03-22,2025-03-29,1
48,2025-03-22,2025-04-05,2,601.0864868164062,6.400401,log,2025-03-22,2025-04-05,2
48,2025-03-22,2025-04-12,3,412.9005432128906,6.0256257,log,2025-03-22,2025-04-12,3
48,2025-03-22,2025-04-19,4,403.072021484375,6.001593,log,2025-03-22,2025-04-19,4
49,2025-03-22,2025-03-29,1,72.32763671875,4.2949376,log,2025-03-22,2025-03-29,1
49,2025-03-22,2025-04-05,2,57.960350036621094,4.076865,log,2025-03-22,2025-04-05,2
49,2025-03-22,2025-04-12,3,64.07742309570312,4.1755776,log,2025-03-22,2025-04-12,3
49,2025-03-22,2025-04-19,4,46.34629821777344,3.8574886,log,2025-03-22,2025-04-19,4
50,2025-03-22,2025-03-29,1,28.293107986450195,3.3773522,log,2025-03-22,2025-03-29,1
50,2025-03-22,2025-04-05,2,21.47601318359375,3.1124487,log,2025-03-22,2025-04-05,2
50,2025-03-22,2025-04-12,3,21.31806182861328,3.1053963,log,2025-03-22,2025-04-12,3
50,2025-03-22,2025-04-19,4,14.874420166015625,2.764709,log,2025-03-22,2025-04-19,4
51,2025-03-22,2025-03-29,1,282.9638977050781,5.648847,log,2025-03-22,2025-03-29,1
51,2025-03-22,2025-04-05,2,247.47357177734375,5.5153365,log,2025-03-22,2025-04-05,2
51,2025-03-22,2025-04-12,3,249.77931213378906,5.5245733,log,2025-03-22,2025-04-12,3
51,2025-03-22,2025-04-19,4,267.22943115234375,5.5918427,log,2025-03-22,2025-04-19,4
53,2025-03-22,2025-03-29,1,131.72747802734375,4.888298,log,2025-03-22,2025-03-29,1
53,2025-03-22,2025-04-05,2,117.0736312866211,4.7713084,log,2025-03-22,2025-04-05,2
53,2025-03-22,2025-04-12,3,123.79067993164062,4.8266377,log,2025-03-22,2025-04-12,3
53,2025-03-22,2025-04-19,4,125.1777114868164,4.8376913,log,2025-03-22,2025-04-19,4
54,2025-03-22,2025-03-29,1,264.2008056640625,5.5804873,log,2025-03-22,2025-03-29,1
54,2025-03-22,2025-04-05,2,206.51956176757812,5.3352256,log,2025-03-22,2025-04-05,2
54,2025-03-22,2025-04-12,3,187.3568878173828,5.2383385,log,2025-03-22,2025-04-12,3
54,2025-03-22,2025-04-19,4,198.71925354003906,5.2969127,log,2025-03-22,2025-04-19,4
55,2025-03-22,2025-03-29,1,145.25714111328125,4.9853663,log,2025-03-22,2025-03-29,1
55,2025-03-22,2025-04-05,2,124.96363830566406,4.8359933,log,2025-03-22,2025-04-05,2
55,2025-03-22,2025-04-12,3,104.06124114990234,4.6545434,log,2025-03-22,2025-04-12,3
55,2025-03-22,2025-04-19,4,151.0188446044922,5.0240045,log,2025-03-22,2025-04-19,4
56,2025-03-22,2025-03-29,1,25.259937286376953,3.2680445,log,2025-03-22,2025-03-29,1
56,2025-03-22,2025-04-05,2,21.211851119995117,3.100626,log,2025-03-22,2025-04-05,2
56,2025-03-22,2025-04-12,3,16.984737396240234,2.8895235,log,2025-03-22,2025-04-12,3
56,2025-03-22,2025-04-19,4,14.140667915344238,2.7173843,log,2025-03-22,2025-04-19,4
72,2025-03-22,2025-03-29,1,223.4907684326172,5.4138346,log,2025-03-22,2025-03-29,1
72,2025-03-22,2025-04-05,2,191.06007385253906,5.257808,log,2025-03-22,2025-04-05,2
72,2025-03-22,2025-04-12,3,184.02207946777344,5.220475,log,2025-03-22,2025-04-12,3
72,2025-03-22,2025-04-19,4,143.8389892578125,4.9756227,log,2025-03-22,2025-04-19,4
US,2025-03-22,2025-03-29,1,4209.9,7.07233,log,2025-03-22,2025-03-29,1
US,2025-03-22,2025-04-05,2,1199.8214999999998,6.8934464,log,2025-03-22,2025-04-05,2
US,2025-03-22,2025-04-12,3,596.0308227539062,6.3919687,log,2025-03-22,2025-04-12,3
US,2025-03-22,2025-04-19,4,534.5377197265625,6.2832713,log,2025-03-22,2025-04-19,4
01,2025-03-29,2025-04-05,1,141.69862365722656,4.960735,log,2025-03-29,2025-04-05,1
01,2025-03-29,2025-04-12,2,140.40008544921875,4.9515934,log,2025-03-29,2025-04-12,2
01,2025-03-29,2025-04-19,3,113.78743743896484,4.743082,log,2025-03-29,2025-04-19,3
01,2025-03-29,2025-04-26,4,117.76744079589844,4.7771673,log,2025-03-29,2025-04-26,4
02,2025-03-29,2025-04-05,1,26.379697799682617,3.3098018,log,2025-03-29,2025-04-05,1
02,2025-03-29,2025-04-12,2,24.73427963256836,3.247824,log,2025-03-29,2025-04-12,2
02,2025-03-29,2025-04-19,3,20.188032150268555,3.0534365,log,2025-03-29,2025-04-19,3
02,2025-03-29,2025-04-26,4,18.187602996826172,2.9542644,log,2025-03-29,2025-04-26,4
04,2025-03-29,2025-04-05,1,185.5699920654297,5.2288065,log,2025-03-29,2025-04-05,1
04,2025-03-29,2025-04-12,2,178.4566650390625,5.189934,log,2025-03-29,2025-04-12,2
04,2025-03-29,2025-04-19,3,139.4684600830078,4.944983,log,2025-03-29,2025-04-19,3
04,2025-03-29,2025-04-26,4,130.8495330810547,4.8816614,log,2025-03-29,2025-04-26,4
05,2025-03-29,2025-04-05,1,87.8066177368164,4.486461,log,2025-03-29,2025-04-05,1
05,2025-03-29,2025-04-12,2,88.27437591552734,4.4917145,log,2025-03-29,2025-04-12,2
05,2025-03-29,2025-04-19,3,75.32022857666016,4.334938,log,2025-03-29,2025-04-19,3
05,2025-03-29,2025-04-26,4,60.525428771972656,4.1194506,log,2025-03-29,2025-04-26,4
06,2025-03-29,2025-04-05,1,476.9745788574219,6.1695576,log,2025-03-29,2025-04-05,1
06,2025-03-29,2025-04-12,2,422.52581787109375,6.0486145,log,2025-03-29,2025-04-12,2
06,2025-03-29,2025-04-19,3,324.88134765625,5.7865334,log,2025-03-29,2025-04-19,3
06,2025-03-29,2025-04-26,4,275.58099365234375,5.6225038,log,2025-03-29,2025-04-26,4
08,2025-03-29,2025-04-05,1,90.47010803222656,4.516012,log,2025-03-29,2025-04-05,1
08,2025-03-29,2025-04-12,2,98.12769317626953,4.596409,log,2025-03-29,2025-04-12,2
08,2025-03-29,2025-04-19,3,76.31617736816406,4.3479033,log,2025-03-29,2025-04-19,3
08,2025-03-29,2025-04-26,4,67.21662139892578,4.222688,log,2025-03-29,2025-04-26,4
09,2025-03-29,2025-04-05,1,68.42488098144531,4.2402453,log,2025-03-29,2025-04-05,1
09,2025-03-29,2025-04-12,2,49.87641525268555,3.9293995,log,2025-03-29,2025-04-12,2
09,2025-03-29,2025-04-19,3,52.968868255615234,3.9884074,log,2025-03-29,2025-04-19,3
09,2025-03-29,2025-04-26,4,54.83305358886719,4.022366,log,2025-03-29,2025-04-26,4
10,2025-03-29,2025-04-05,1,21.614343643188477,3.1185844,log,2025-03-29,2025-04-05,1
10,2025-03-29,2025-04-12,2,14.296731948852539,2.7276392,log,2025-03-29,2025-04-12,2
10,2025-03-29,2025-04-19,3,14.097188949584961,2.7145085,log,2025-03-29,2025-04-19,3
10,2025-03-29,2025-04-26,4,11.403550148010254,2.5179827,log,2025-03-29,2025-04-26,4
11,2025-03-29,2025-04-05,1,50.775611877441406,3.9469192,log,2025-03-29,2025-04-05,1
11,2025-03-29,2025-04-12,2,42.87074279785156,3.7812476,log,2025-03-29,2025-04-12,2
11,2025-03-29,2025-04-19,3,37.724239349365234,3.6564658,log,2025-03-29,2025-04-19,3
11,2025-03-29,2025-04-26,4,28.016735076904297,3.3678727,log,2025-03-29,2025-04-26,4
12,2025-03-29,2025-04-05,1,566.934814453125,6.3420067,log,2025-03-29,2025-04-05,1
12,2025-03-29,2025-04-12,2,542.6716918945312,6.2983456,log,2025-03-29,2025-04-12,2
12,2025-03-29,2025-04-19,3,378.4799499511719,5.938802,log,2025-03-29,2025-04-19,3
12,2025-03-29,2025-04-26,4,366.5796203613281,5.90694,log,2025-03-29,2025-04-26,4
13,2025-03-29,2025-04-05,1,161.44642639160156,5.0903482,log,2025-03-29,2025-04-05,1
13,2025-03-29,2025-04-12,2,135.8657684326172,4.9190006,log,2025-03-29,2025-04-12,2
13,2025-03-29,2025-04-19,3,115.06804656982422,4.7541766,log,2025-03-29,2025-04-19,3
13,2025-03-29,2025-04-26,4,124.4662094116211,4.8320365,log,2025-03-29,2025-04-26,4
15,2025-03-29,2025-04-05,1,24.946426391601562,3.256034,log,2025-03-29,2025-04-05,1
15,2025-03-29,2025-04-12,2,23.25908660888672,3.1887913,log,2025-03-29,2025-04-12,2
15,2025-03-29,2025-04-19,3,19.50444793701172,3.0206418,log,2025-03-29,2025-04-19,3
15,2025-03-29,2025-04-26,4,14.269261360168457,2.7258418,log,2025-03-29,2025-04-26,4
16,2025-03-29,2025-04-05,1,41.25398254394531,3.7436986,log,2025-03-29,2025-04-05,1
16,2025-03-29,2025-04-12,2,38.76408386230469,3.682964,log,2025-03-29,2025-04-12,2
16,2025-03-29,2025-04-19,3,30.699623107910156,3.4563048,log,2025-03-29,2025-04-19,3
16,2025-03-29,2025-04-26,4,24.472139358520508,3.2375853,log,2025-03-29,2025-04-26,4
17,2025-03-29,2025-04-05,1,247.98748779296875,5.5174026,log,2025-03-29,2025-04-05,1
17,2025-03-29,2025-04-12,2,285.6578674316406,5.6582894,log,2025-03-29,2025-04-12,2
17,2025-03-29,2025-04-19,3,189.6881561279297,5.2506394,log,2025-03-29,2025-04-19,3
17,2025-03-29,2025-04-26,4,163.77130126953125,5.1045585,log,2025-03-29,2025-04-26,4
18,2025-03-29,2025-04-05,1,177.37905883789062,5.183911,log,2025-03-29,2025-04-05,1
18,2025-03-29,2025-04-12,2,146.1174774169922,4.9912314,log,2025-03-29,2025-04-12,2
18,2025-03-29,2025-04-19,3,115.10557556152344,4.7545,log,2025-03-29,2025-04-19,3
18,2025-03-29,2025-04-26,4,101.00399017333984,4.625012,log,2025-03-29,2025-04-26,4
19,2025-03-29,2025-04-05,1,50.33164978027344,3.9383075,log,2025-03-29,2025-04-05,1
19,2025-03-29,2025-04-12,2,37.13620376586914,3.641164,log,2025-03-29,2025-04-12,2
19,2025-03-29,2025-04-19,3,27.90415382385254,3.3639853,log,2025-03-29,2025-04-19,3
19,2025-03-29,2025-04-26,4,29.327199935913086,3.412045,log,2025-03-29,2025-04-26,4
20,2025-03-29,2025-04-05,1,68.29467010498047,4.238368,log,2025-03-29,2025-04-05,1
20,2025-03-29,2025-04-12,2,53.232643127441406,3.993283,log,2025-03-29,2025-04-12,2
20,2025-03-29,2025-04-19,3,41.567283630371094,3.751086,log,2025-03-29,2025-04-19,3
20,2025-03-29,2025-04-26,4,35.923988342285156,3.6088614,log,2025-03-29,2025-04-26,4
21,2025-03-29,2025-04-05,1,204.72483825683594,5.3265395,log,2025-03-29,2025-04-05,1
21,2025-03-29,2025-04-12,2,165.18402099609375,5.1130958,log,2025-03-29,2025-04-12,2
21,2025-03-29,2025-04-19,3,132.24517822265625,4.892191,log,2025-03-29,2025-04-19,3
21,2025-03-29,2025-04-26,4,105.15591430664062,4.664909,log,2025-03-29,2025-04-26,4
22,2025-03-29,2025-04-05,1,142.89801025390625,4.969105,log,2025-03-29,2025-04-05,1
22,2025-03-29,2025-04-12,2,130.26856994628906,4.8772454,log,2025-03-29,2025-04-12,2
22,2025-03-29,2025-04-19,3,114.25473022460938,4.7471447,log,2025-03-29,2025-04-19,3
22,2025-03-29,2025-04-26,4,95.60477447509766,4.570628,log,2025-03-29,2025-04-26,4
23,2025-03-29,2025-04-05,1,44.756103515625,3.8233252,log,2025-03-29,2025-04-05,1
23,2025-03-29,2025-04-12,2,35.74454879760742,3.6039898,log,2025-03-29,2025-04-12,2
23,2025-03-29,2025-04-19,3,25.082897186279297,3.2612798,log,2025-03-29,2025-04-19,3
23,2025-03-29,2025-04-26,4,17.776824951171875,2.9326234,log,2025-03-29,2025-04-26,4
24,2025-03-29,2025-04-05,1,96.36886596679688,4.5785065,log,2025-03-29,2025-04-05,1
24,2025-03-29,2025-04-12,2,76.60261535644531,4.351601,log,2025-03-29,2025-04-12,2
24,2025-03-29,2025-04-19,3,70.39743041992188,4.268262,log,2025-03-29,2025-04-19,3
24,2025-03-29,2025-04-26,4,70.19491577148438,4.2654214,log,2025-03-29,2025-04-26,4
25,2025-03-29,2025-04-05,1,167.83815002441406,5.1289406,log,2025-03-29,2025-04-05,1
25,2025-03-29,2025-04-12,2,160.81626892089844,5.0864615,log,2025-03-29,2025-04-12,2
25,2025-03-29,2025-04-19,3,124.39067077636719,4.8314342,log,2025-03-29,2025-04-19,3
25,2025-03-29,2025-04-26,4,105.18836212158203,4.6652145,log,2025-03-29,2025-04-26,4
26,2025-03-29,2025-04-05,1,458.0052795410156,6.1290617,log,2025-03-29,2025-04-05,1
26,2025-03-29,2025-04-12,2,402.1705322265625,5.9993596,log,2025-03-29,2025-04-12,2
26,2025-03-29,2025-04-19,3,227.46676635742188,5.431391,log,2025-03-29,2025-04-19,3
26,2025-03-29,2025-04-26,4,201.09873962402344,5.3087564,log,2025-03-29,2025-04-26,4
27,2025-03-29,2025-04-05,1,84.8157730102539,4.452203,log,2025-03-29,2025-04-05,1
27,2025-03-29,2025-04-12,2,91.30663299560547,4.525116,log,2025-03-29,2025-04-12,2
27,2025-03-29,2025-04-19,3,69.53612518310547,4.256125,log,2025-03-29,2025-04-19,3
27,2025-03-29,2025-04-26,4,74.01778411865234,4.317725,log,2025-03-29,2025-04-26,4
28,2025-03-29,2025-04-05,1,56.12066650390625,4.045166,log,2025-03-29,2025-04-05,1
28,2025-03-29,2025-04-12,2,35.68741989135742,3.602434,log,2025-03-29,2025-04-12,2
28,2025-03-29,2025-04-19,3,29.915552139282227,3.4312594,log,2025-03-29,2025-04-19,3
28,2025-03-29,2025-04-26,4,33.477699279785156,3.5403128,log,2025-03-29,2025-04-26,4
29,2025-03-29,2025-04-05,1,150.3733367919922,5.019749,log,2025-03-29,2025-04-05,1
29,2025-03-29,2025-04-12,2,142.29360961914062,4.9648957,log,2025-03-29,2025-04-12,2
29,2025-03-29,2025-04-19,3,89.93792724609375,4.510177,log,2025-03-29,2025-04-19,3
29,2025-03-29,2025-04-26,4,98.34147644042969,4.598563,log,2025-03-29,2025-04-26,4
30,2025-03-29,2025-04-05,1,50.33515167236328,3.9383757,log,2025-03-29,2025-04-05,1
30,2025-03-29,2025-04-12,2,35.68487548828125,3.6023645,log,2025-03-29,2025-04-12,2
30,2025-03-29,2025-04-19,3,26.28787612915039,3.3064425,log,2025-03-29,2025-04-19,3
