location,cutoff_date,forecast_date,forecast_week,forecast
37,2024-12-21,2024-12-28,1,451.0227966308594
37,2024-12-21,2025-01-04,2,494.16949462890625
37,2024-12-21,2025-01-11,3,459.3898010253906
37,2024-12-21,2025-01-18,4,407.1709289550781
38,2024-12-21,2024-12-28,1,20.272764205932617
38,2024-12-21,2025-01-04,2,31.9361515045166
38,2024-12-21,2025-01-11,3,30.217580795288086
38,2024-12-21,2025-01-18,4,36.230186462402344
39,2024-12-21,2024-12-28,1,453.83251953125
39,2024-12-21,2025-01-04,2,523.6602783203125
39,2024-12-21,2025-01-11,3,423.4195251464844
39,2024-12-21,2025-01-18,4,345.1016845703125
40,2024-12-21,2024-12-28,1,161.33314514160156
40,2024-12-21,2025-01-04,2,169.4315185546875
40,2024-12-21,2025-01-11,3,146.34854125976562
40,2024-12-21,2025-01-18,4,97.13380432128906
41,2024-12-21,2024-12-28,1,574.2888793945312
41,2024-12-21,2025-01-04,2,469.47857666015625
41,2024-12-21,2025-01-11,3,368.67041015625
41,2024-12-21,2025-01-18,4,131.4569854736328
42,2024-12-21,2024-12-28,1,816.6771850585938
42,2024-12-21,2025-01-04,2,884.7595825195312
42,2024-12-21,2025-01-11,3,701.49169921875
42,2024-12-21,2025-01-18,4,518.4382934570312
44,2024-12-21,2024-12-28,1,38.32844924926758
44,2024-12-21,2025-01-04,2,62.73242950439453
44,2024-12-21,2025-01-11,3,57.86654281616211
44,2024-12-21,2025-01-18,4,45.84978103637695
45,2024-12-21,2024-12-28,1,258.70697021484375
45,2024-12-21,2025-01-04,2,295.43072509765625
45,2024-12-21,2025-01-11,3,285.8226623535156
45,2024-12-21,2025-01-18,4,127.39683532714844
46,2024-12-21,2024-12-28,1,28.02998161315918
46,2024-12-21,2025-01-04,2,36.82001495361328
46,2024-12-21,2025-01-11,3,45.357078552246094
46,2024-12-21,2025-01-18,4,41.20332336425781
47,2024-12-21,2024-12-28,1,577.7734985351562
47,2024-12-21,2025-01-04,2,660.55908203125
47,2024-12-21,2025-01-11,3,443.2550048828125
47,2024-12-21,2025-01-18,4,268.4269104003906
48,2024-12-21,2024-12-28,1,1382.4635009765625
48,2024-12-21,2025-01-04,2,1556.8272705078125
48,2024-12-21,2025-01-11,3,1104.7274169921875
48,2024-12-21,2025-01-18,4,792.4425048828125
49,2024-12-21,2024-12-28,1,214.11180114746094
49,2024-12-21,2025-01-04,2,284.4002685546875
49,2024-12-21,2025-01-11,3,265.0142517089844
49,2024-12-21,2025-01-18,4,97.38282775878906
50,2024-12-21,2024-12-28,1,18.256641387939453
50,2024-12-21,2025-01-04,2,30.62284278869629
50,2024-12-21,2025-01-11,3,17.787384033203125
50,2024-12-21,2025-01-18,4,23.6767578125
51,2024-12-21,2024-12-28,1,286.21270751953125
51,2024-12-21,2025-01-04,2,373.8760681152344
51,2024-12-21,2025-01-11,3,294.92193603515625
51,2024-12-21,2025-01-18,4,194.91241455078125
53,2024-12-21,2024-12-28,1,634.3675537109375
53,2024-12-21,2025-01-04,2,604.4639892578125
53,2024-12-21,2025-01-11,3,501.9129638671875
53,2024-12-21,2025-01-18,4,220.68150329589844
54,2024-12-21,2024-12-28,1,69.81727600097656
54,2024-12-21,2025-01-04,2,84.83891296386719
54,2024-12-21,2025-01-11,3,80.29534149169922
54,2024-12-21,2025-01-18,4,62.01471710205078
55,2024-12-21,2024-12-28,1,194.97933959960938
55,2024-12-21,2025-01-04,2,222.8498077392578
55,2024-12-21,2025-01-11,3,220.13282775878906
55,2024-12-21,2025-01-18,4,132.48037719726562
56,2024-12-21,2024-12-28,1,24.709495544433594
56,2024-12-21,2025-01-04,2,35.82032775878906
56,2024-12-21,2025-01-11,3,27.98893165588379
56,2024-12-21,2025-01-18,4,22.48003578186035
72,2024-12-21,2024-12-28,1,389.11517333984375
72,2024-12-21,2025-01-04,2,281.70794677734375
72,2024-12-21,2025-01-11,3,170.7970733642578
72,2024-12-21,2025-01-18,4,77.67201232910156
US,2024-12-21,2024-12-28,1,4631.7
US,2024-12-21,2025-01-04,2,1773.1541748046875
US,2024-12-21,2025-01-11,3,1192.5400390625
US,2024-12-21,2025-01-18,4,914.4904174804688
01,2024-12-28,2025-01-04,1,675.0283203125
01,2024-12-28,2025-01-11,2,514.59033203125
01,2024-12-28,2025-01-18,3,397.6178283691406
01,2024-12-28,2025-01-25,4,284.7530822753906
02,2024-12-28,2025-01-04,1,35.81455612182617
02,2024-12-28,2025-01-11,2,45.34409713745117
02,2024-12-28,2025-01-18,3,16.074426651000977
02,2024-12-28,2025-01-25,4,28.502330780029297
04,2024-12-28,2025-01-04,1,1292.4793701171875
04,2024-12-28,2025-01-11,2,1097.30517578125
04,2024-12-28,2025-01-18,3,898.2272338867188
04,2024-12-28,2025-01-25,4,738.1653442382812
05,2024-12-28,2025-01-04,1,125.60620880126953
05,2024-12-28,2025-01-11,2,141.76995849609375
05,2024-12-28,2025-01-18,3,143.0704803466797
05,2024-12-28,2025-01-25,4,120.5633316040039
06,2024-12-28,2025-01-04,1,1829.39306640625
06,2024-12-28,2025-01-11,2,1298.84716796875
06,2024-12-28,2025-01-18,3,1035.440673828125
06,2024-12-28,2025-01-25,4,806.7194213867188
08,2024-12-28,2025-01-04,1,491.922119140625
08,2024-12-28,2025-01-11,2,471.7734680175781
08,2024-12-28,2025-01-18,3,396.8734436035156
08,2024-12-28,2025-01-25,4,325.71429443359375
09,2024-12-28,2025-01-04,1,142.9269561767578
09,2024-12-28,2025-01-11,2,176.25
09,2024-12-28,2025-01-18,3,178.43807983398438
09,2024-12-28,2025-01-25,4,144.2547149658203
10,2024-12-28,2025-01-04,1,64.28296661376953
10,2024-12-28,2025-01-11,2,53.9446907043457
10,2024-12-28,2025-01-18,3,53.119239807128906
10,2024-12-28,2025-01-25,4,45.20151138305664
11,2024-12-28,2025-01-04,1,43.947444915771484
11,2024-12-28,2025-01-11,2,22.654617309570312
11,2024-12-28,2025-01-18,3,18.966354370117188
11,2024-12-28,2025-01-25,4,12.76579475402832
12,2024-12-28,2025-01-04,1,1383.1929931640625
12,2024-12-28,2025-01-11,2,1292.1580810546875
12,2024-12-28,2025-01-18,3,1012.6956787109375
12,2024-12-28,2025-01-25,4,777.5796508789062
13,2024-12-28,2025-01-04,1,940.2113037109375
13,2024-12-28,2025-01-11,2,1191.0867919921875
13,2024-12-28,2025-01-18,3,998.07470703125
13,2024-12-28,2025-01-25,4,577.7772216796875
15,2024-12-28,2025-01-04,1,64.61949920654297
15,2024-12-28,2025-01-11,2,54.10010528564453
15,2024-12-28,2025-01-18,3,22.715497970581055
15,2024-12-28,2025-01-25,4,19.500638961791992
16,2024-12-28,2025-01-04,1,287.0093688964844
16,2024-12-28,2025-01-11,2,264.6181640625
16,2024-12-28,2025-01-18,3,100.16040802001953
16,2024-12-28,2025-01-25,4,44.68942642211914
17,2024-12-28,2025-01-04,1,1413.6297607421875
17,2024-12-28,2025-01-11,2,1235.8211669921875
17,2024-12-28,2025-01-18,3,651.1786499023438
17,2024-12-28,2025-01-25,4,531.8953857421875
18,2024-12-28,2025-01-04,1,642.296142578125
18,2024-12-28,2025-01-11,2,676.367919921875
18,2024-12-28,2025-01-18,3,531.3781127929688
18,2024-12-28,2025-01-25,4,455.25274658203125
19,2024-12-28,2025-01-04,1,132.0889434814453
19,2024-12-28,2025-01-11,2,178.7737274169922
19,2024-12-28,2025-01-18,3,177.59866333007812
19,2024-12-28,2025-01-25,4,169.0030517578125
20,2024-12-28,2025-01-04,1,203.32469177246094
20,2024-12-28,2025-01-11,2,239.1302490234375
20,2024-12-28,2025-01-18,3,116.68640899658203
20,2024-12-28,2025-01-25,4,79.69418334960938
21,2024-12-28,2025-01-04,1,536.8523559570312
21,2024-12-28,2025-01-11,2,493.6046142578125
21,2024-12-28,2025-01-18,3,414.8949279785156
21,2024-12-28,2025-01-25,4,228.46702575683594
22,2024-12-28,2025-01-04,1,593.7973022460938
22,2024-12-28,2025-01-11,2,443.1483459472656
22,2024-12-28,2025-01-18,3,309.76507568359375
22,2024-12-28,2025-01-25,4,205.13629150390625
23,2024-12-28,2025-01-04,1,56.308956146240234
23,2024-12-28,2025-01-11,2,50.17538070678711
23,2024-12-28,2025-01-18,3,53.648895263671875
23,2024-12-28,2025-01-25,4,49.59328842163086
24,2024-12-28,2025-01-04,1,222.538330078125
24,2024-12-28,2025-01-11,2,294.261962890625
24,2024-12-28,2025-01-18,3,232.85589599609375
24,2024-12-28,2025-01-25,4,170.2967987060547
25,2024-12-28,2025-01-04,1,275.9685974121094
25,2024-12-28,2025-01-11,2,330.3691101074219
25,2024-12-28,2025-01-18,3,274.0265197753906
25,2024-12-28,2025-01-25,4,318.5215148925781
26,2024-12-28,2025-01-04,1,494.2966613769531
26,2024-12-28,2025-01-11,2,570.3253784179688
26,2024-12-28,2025-01-18,3,542.1895141601562
26,2024-12-28,2025-01-25,4,539.0572509765625
27,2024-12-28,2025-01-04,1,566.3137817382812
27,2024-12-28,2025-01-11,2,638.9141845703125
27,2024-12-28,2025-01-18,3,427.49212646484375
27,2024-12-28,2025-01-25,4,327.0220947265625
28,2024-12-28,2025-01-04,1,221.88014221191406
28,2024-12-28,2025-01-11,2,288.3953552246094
28,2024-12-28,2025-01-18,3,211.4551239013672
28,2024-12-28,2025-01-25,4,207.9850311279297
29,2024-12-28,2025-01-04,1,627.7190551757812
29,2024-12-28,2025-01-11,2,684.5258178710938
29,2024-12-28,2025-01-18,3,421.86810302734375
29,2024-12-28,2025-01-25,4,338.4114685058594
30,2024-12-28,2025-01-04,1,55.37922668457031
30,2024-12-28,2025-01-11,2,43.79115295410156
30,2024-12-28,2025-01-18,3,41.869083404541016
30,2024-12-28,2025-01-25,4,37.508201599121094
31,2024-12-28,2025-01-04,1,136.9014129638672
31,2024-12-28,2025-01-11,2,151.7972869873047
31,2024-12-28,2025-01-18,3,106.70149993896484
31,2024-12-28,2025-01-25,4,94.6227035522461
32,2024-12-28,2025-01-04,1,277.8441467285156
32,2024-12-28,2025-01-11,2,283.1046447753906
32,2024-12-28,2025-01-18,3,134.9223175048828
32,2024-12-28,2025-01-25,4,112.2837142944336
33,2024-12-28,2025-01-04,1,55.08321762084961
33,2024-12-28,2025-01-11,2,43.94850540161133
33,2024-12-28,2025-01-18,3,13.663579940795898
33,2024-12-28,2025-01-25,4,22.814149856567383
34,2024-12-28,2025-01-04,1,823.4380493164062
34,2024-12-28,2025-01-11,2,771.2254028320312
34,2024-12-28,2025-01-18,3,560.1781616210938
34,2024-12-28,2025-01-25,4,584.0476684570312
35,2024-12-28,2025-01-04,1,252.6669921875
35,2024-12-28,2025-01-11,2,244.53099060058594
35,2024-12-28,2025-01-18,3,113.79216003417969
35,2024-12-28,2025-01-25,4,84.04951477050781
36,2024-12-28,2025-01-04,1,1609.1104736328125
36,2024-12-28,2025-01-11,2,1530.1187744140625
36,2024-12-28,2025-01-18,3,949.7807006835938
36,2024-12-28,2025-01-25,4,928.548583984375
37,2024-12-28,2025-01-04,1,628.9937744140625
37,2024-12-28,2025-01-11,2,661.2683715820312
37,2024-12-28,2025-01-18,3,623.3077392578125
37,2024-12-28,2025-01-25,4,549.0867309570312
38,2024-12-28,2025-01-04,1,36.49139404296875
38,2024-12-28,2025-01-11,2,30.313472747802734
38,2024-12-28,2025-01-18,3,27.2371768951416
38,2024-12-28,2025-01-25,4,28.691587448120117
39,2024-12-28,2025-01-04,1,804.0479736328125
39,2024-12-28,2025-01-11,2,829.2672119140625
39,2024-12-28,2025-01-18,3,944.3116455078125
39,2024-12-28,2025-01-25,4,618.3124389648438
40,2024-12-28,2025-01-04,1,283.353515625
40,2024-12-28,2025-01-11,2,262.8377380371094
40,2024-12-28,2025-01-18,3,175.28131103515625
40,2024-12-28,2025-01-25,4,161.48129272460938
41,2024-12-28,2025-01-04,1,601.7316284179688
41,2024-12-28,2025-01-11,2,417.4696350097656
41,2024-12-28,2025-01-18,3,327.66351318359375
41,2024-12-28,2025-01-25,4,177.43887329101562
42,2024-12-28,2025-01-04,1,1028.4134521484375
42,2024-12-28,2025-01-11,2,1203.1231689453125
42,2024-12-28,2025-01-18,3,741.2864379882812
42,2024-12-28,2025-01-25,4,562.207275390625
44,2024-12-28,2025-01-04,1,46.117347717285156
44,2024-12-28,2025-01-11,2,36.37569808959961
44,2024-12-28,2025-01-18,3,26.687793731689453
44,2024-12-28,2025-01-25,4,23.128896713256836
45,2024-12-28,2025-01-04,1,388.7132263183594
45,2024-12-28,2025-01-11,2,377.12860107421875
45,2024-12-28,2025-01-18,3,437.2579650878906
45,2024-12-28,2025-01-25,4,330.744873046875
46,2024-12-28,2025-01-04,1,47.514068603515625
46,2024-12-28,2025-01-11,2,30.955373764038086
46,2024-12-28,2025-01-18,3,35.82837677001953
46,2024-12-28,2025-01-25,4,27.276073455810547
47,2024-12-28,2025-01-04,1,754.8694458007812
47,2024-12-28,2025-01-11,2,735.3110961914062
47,2024-12-28,2025-01-18,3,403.7989807128906
47,2024-12-28,2025-01-25,4,379.1728515625
48,2024-12-28,2025-01-04,1,1503.542236328125
48,2024-12-28,2025-01-11,2,1337.2774658203125
48,2024-12-28,2025-01-18,3,963.6945190429688
48,2024-12-28,2025-01-25,4,845.0223388671875
49,2024-12-28,2025-01-04,1,319.73095703125
49,2024-12-28,2025-01-11,2,366.0091857910156
49,2024-12-28,2025-01-18,3,217.54159545898438
49,2024-12-28,2025-01-25,4,93.02599334716797
50,2024-12-28,2025-01-04,1,22.204605102539062
50,2024-12-28,2025-01-11,2,16.404918670654297
50,2024-12-28,2025-01-18,3,22.438133239746094
50,2024-12-28,2025-01-25,4,10.039124488830566
51,2024-12-28,2025-01-04,1,449.0651550292969
51,2024-12-28,2025-01-11,2,454.8747253417969
51,2024-12-28,2025-01-18,3,488.3139343261719
51,2024-12-28,2025-01-25,4,451.1178894042969
53,2024-12-28,2025-01-04,1,605.46826171875
53,2024-12-28,2025-01-11,2,500.8983459472656
53,2024-12-28,2025-01-18,3,448.47869873046875
53,2024-12-28,2025-01-25,4,308.7681579589844
54,2024-12-28,2025-01-04,1,120.94342803955078
54,2024-12-28,2025-01-11,2,93.0062255859375
54,2024-12-28,2025-01-18,3,105.27340698242188
54,2024-12-28,2025-01-25,4,78.88829803466797
55,2024-12-28,2025-01-04,1,318.1567687988281
55,2024-12-28,2025-01-11,2,348.0490417480469
55,2024-12-28,2025-01-18,3,261.759033203125
55,2024-12-28,2025-01-25,4,154.32154846191406
56,2024-12-28,2025-01-04,1,69.28401184082031
56,2024-12-28,2025-01-11,2,46.02014923095703
56,2024-12-28,2025-01-18,3,47.30715560913086
56,2024-12-28,2025-01-25,4,33.83488845825195
72,2024-12-28,2025-01-04,1,541.2313232421875
72,2024-12-28,2025-01-11,2,391.6228332519531
72,2024-12-28,2025-01-18,3,337.9390869140625
72,2024-12-28,2025-01-25,4,204.09146118164062
US,2024-12-28,2025-01-04,1,8307.3
US,2024-12-28,2025-01-11,2,2367.5804999999996
US,2024-12-28,2025-01-18,3,1061.4500732421875
US,2024-12-28,2025-01-25,4,810.4381713867188
01,2025-01-04,2025-01-11,1,559.1357421875
01,2025-01-04,2025-01-18,2,454.482421875
01,2025-01-04,2025-01-25,3,391.63671875
01,2025-01-04,2025-02-01,4,231.72134399414062
02,2025-01-04,2025-01-11,1,19.414918899536133
02,2025-01-04,2025-01-18,2,15.103257179260254
02,2025-01-04,2025-01-25,3,28.27157974243164
02,2025-01-04,2025-02-01,4,16.875032424926758
04,2025-01-04,2025-01-11,1,1245.9981689453125
04,2025-01-04,2025-01-18,2,1096.8087158203125
04,2025-01-04,2025-01-25,3,836.7102661132812
04,2025-01-04,2025-02-01,4,656.1741333007812
05,2025-01-04,2025-01-11,1,188.9074249267578
05,2025-01-04,2025-01-18,2,182.66741943359375
05,2025-01-04,2025-01-25,3,203.2041015625
05,2025-01-04,2025-02-01,4,185.70803833007812
06,2025-01-04,2025-01-11,1,1393.2501220703125
06,2025-01-04,2025-01-18,2,1286.0953369140625
06,2025-01-04,2025-01-25,3,989.6259765625
06,2025-01-04,2025-02-01,4,705.0435180664062
08,2025-01-04,2025-01-11,1,763.7112426757812
08,2025-01-04,2025-01-18,2,693.2089233398438
08,2025-01-04,2025-01-25,3,439.2445983886719
08,2025-01-04,2025-02-01,4,264.8416442871094
09,2025-01-04,2025-01-11,1,276.4839172363281
09,2025-01-04,2025-01-18,2,269.4526672363281
09,2025-01-04,2025-01-25,3,278.9425354003906
09,2025-01-04,2025-02-01,4,171.02984619140625
10,2025-01-04,2025-01-11,1,107.4972915649414
10,2025-01-04,2025-01-18,2,133.3047637939453
10,2025-01-04,2025-01-25,3,177.21836853027344
10,2025-01-04,2025-02-01,4,56.98698806762695
11,2025-01-04,2025-01-11,1,74.23139953613281
11,2025-01-04,2025-01-18,2,57.21060562133789
11,2025-01-04,2025-01-25,3,71.88549041748047
11,2025-01-04,2025-02-01,4,71.9685287475586
12,2025-01-04,2025-01-11,1,1237.4757080078125
12,2025-01-04,2025-01-18,2,1137.544189453125
12,2025-01-04,2025-01-25,3,844.8641967773438
12,2025-01-04,2025-02-01,4,723.6570434570312
13,2025-01-04,2025-01-11,1,1263.0311279296875
13,2025-01-04,2025-01-18,2,1293.2918701171875
13,2025-01-04,2025-01-25,3,615.8790283203125
13,2025-01-04,2025-02-01,4,609.8751831054688
15,2025-01-04,2025-01-11,1,76.01658630371094
15,2025-01-04,2025-01-18,2,59.0379753112793
15,2025-01-04,2025-01-25,3,123.42223358154297
15,2025-01-04,2025-02-01,4,39.22561264038086
16,2025-01-04,2025-01-11,1,181.9888153076172
16,2025-01-04,2025-01-18,2,118.89402770996094
16,2025-01-04,2025-01-25,3,89.70426940917969
16,2025-01-04,2025-02-01,4,70.1734619140625
17,2025-01-04,2025-01-11,1,1833.4561767578125
17,2025-01-04,2025-01-18,2,1411.5419921875
17,2025-01-04,2025-01-25,3,851.7467651367188
17,2025-01-04,2025-02-01,4,630.1907348632812
18,2025-01-04,2025-01-11,1,795.7898559570312
18,2025-01-04,2025-01-18,2,1016.3973999023438
18,2025-01-04,2025-01-25,3,563.6242065429688
18,2025-01-04,2025-02-01,4,473.2561340332031
19,2025-01-04,2025-01-11,1,178.45704650878906
19,2025-01-04,2025-01-18,2,162.80978393554688
19,2025-01-04,2025-01-25,3,196.4779815673828
19,2025-01-04,2025-02-01,4,116.71478271484375
20,2025-01-04,2025-01-11,1,270.7519226074219
20,2025-01-04,2025-01-18,2,213.1841583251953
20,2025-01-04,2025-01-25,3,247.99485778808594
20,2025-01-04,2025-02-01,4,76.3460693359375
21,2025-01-04,2025-01-11,1,673.6449584960938
21,2025-01-04,2025-01-18,2,489.81573486328125
21,2025-01-04,2025-01-25,3,440.1526184082031
21,2025-01-04,2025-02-01,4,255.131103515625
22,2025-01-04,2025-01-11,1,633.070068359375
22,2025-01-04,2025-01-18,2,473.9715881347656
22,2025-01-04,2025-01-25,3,387.9122009277344
22,2025-01-04,2025-02-01,4,192.0450439453125
23,2025-01-04,2025-01-11,1,81.07836151123047
23,2025-01-04,2025-01-18,2,71.91312408447266
23,2025-01-04,2025-01-25,3,96.95362091064453
23,2025-01-04,2025-02-01,4,120.25418853759766
24,2025-01-04,2025-01-11,1,460.0443420410156
24,2025-01-04,2025-01-18,2,525.0549926757812
24,2025-01-04,2025-01-25,3,486.3446350097656
24,2025-01-04,2025-02-01,4,285.9306945800781
25,2025-01-04,2025-01-11,1,548.771484375
25,2025-01-04,2025-01-18,2,551.339111328125
25,2025-01-04,2025-01-25,3,474.8207702636719
25,2025-01-04,2025-02-01,4,460.1051330566406
26,2025-01-04,2025-01-11,1,653.1300048828125
26,2025-01-04,2025-01-18,2,469.0890808105469
26,2025-01-04,2025-01-25,3,543.5272827148438
26,2025-01-04,2025-02-01,4,538.1283569335938
27,2025-01-04,2025-01-11,1,896.6210327148438
27,2025-01-04,2025-01-18,2,1075.919921875
27,2025-01-04,2025-01-25,3,568.03125
27,2025-01-04,2025-02-01,4,320.4052734375
28,2025-01-04,2025-01-11,1,255.86740112304688
28,2025-01-04,2025-01-18,2,225.73104858398438
28,2025-01-04,2025-01-25,3,192.75845336914062
28,2025-01-04,2025-02-01,4,179.78732299804688
29,2025-01-04,2025-01-11,1,765.2510986328125
29,2025-01-04,2025-01-18,2,944.083251953125
29,2025-01-04,2025-01-25,3,584.85498046875
29,2025-01-04,2025-02-01,4,340.0419921875
30,2025-01-04,2025-01-11,1,67.52297973632812
30,2025-01-04,2025-01-18,2,36.0565299987793
30,2025-01-04,2025-01-25,3,51.4959602355957
30,2025-01-04,2025-02-01,4,68.95328521728516
31,2025-01-04,2025-01-11,1,142.3271484375
31,2025-01-04,2025-01-18,2,157.18295288085938
31,2025-01-04,2025-01-25,3,238.0176239013672
31,2025-01-04,2025-02-01,4,93.31208801269531
32,2025-01-04,2025-01-11,1,311.8374938964844
32,2025-01-04,2025-01-18,2,232.17984008789062
32,2025-01-04,2025-01-25,3,233.8134307861328
32,2025-01-04,2025-02-01,4,104.45816040039062
33,2025-01-04,2025-01-11,1,76.21723937988281
33,2025-01-04,2025-01-18,2,62.4000129699707
33,2025-01-04,2025-01-25,3,71.9301986694336
33,2025-01-04,2025-02-01,4,76.53816986083984
34,2025-01-04,2025-01-11,1,1230.832275390625
34,2025-01-04,2025-01-18,2,920.3211669921875
34,2025-01-04,2025-01-25,3,510.97686767578125
34,2025-01-04,2025-02-01,4,577.5115966796875
35,2025-01-04,2025-01-11,1,245.82354736328125
35,2025-01-04,2025-01-18,2,207.38760375976562
35,2025-01-04,2025-01-25,3,174.90394592285156
35,2025-01-04,2025-02-01,4,112.04185485839844
36,2025-01-04,2025-01-11,1,1538.969970703125
36,2025-01-04,2025-01-18,2,1162.4122314453125
36,2025-01-04,2025-01-25,3,786.982421875
36,2025-01-04,2025-02-01,4,658.3054809570312
37,2025-01-04,2025-01-11,1,870.9808349609375
37,2025-01-04,2025-01-18,2,1175.74755859375
37,2025-01-04,2025-01-25,3,1119.2296142578125
37,2025-01-04,2025-02-01,4,627.4224243164062
38,2025-01-04,2025-01-11,1,48.01798629760742
38,2025-01-04,2025-01-18,2,18.766820907592773
38,2025-01-04,2025-01-25,3,34.724002838134766
38,2025-01-04,2025-02-01,4,68.09349822998047
39,2025-01-04,2025-01-11,1,1270.192626953125
39,2025-01-04,2025-01-18,2,1222.418701171875
39,2025-01-04,2025-01-25,3,633.8947143554688
39,2025-01-04,2025-02-01,4,564.0479125976562
40,2025-01-04,2025-01-11,1,442.0354919433594
40,2025-01-04,2025-01-18,2,316.39544677734375
40,2025-01-04,2025-01-25,3,324.2433776855469
40,2025-01-04,2025-02-01,4,129.1800079345703
41,2025-01-04,2025-01-11,1,370.69989013671875
41,2025-01-04,2025-01-18,2,260.5319519042969
41,2025-01-04,2025-01-25,3,258.82586669921875
41,2025-01-04,2025-02-01,4,163.9930419921875
42,2025-01-04,2025-01-11,1,1553.2890625
42,2025-01-04,2025-01-18,2,1161.9466552734375
42,2025-01-04,2025-01-25,3,811.1934204101562
42,2025-01-04,2025-02-01,4,690.2423706054688
44,2025-01-04,2025-01-11,1,50.89237594604492
44,2025-01-04,2025-01-18,2,37.92578125
44,2025-01-04,2025-01-25,3,66.62625122070312
44,2025-01-04,2025-02-01,4,55.09125518798828
45,2025-01-04,2025-01-11,1,546.5067138671875
45,2025-01-04,2025-01-18,2,354.5938415527344
45,2025-01-04,2025-01-25,3,359.440673828125
45,2025-01-04,2025-02-01,4,242.4357452392578
46,2025-01-04,2025-01-11,1,42.1136589050293
46,2025-01-04,2025-01-18,2,27.895559310913086
46,2025-01-04,2025-01-25,3,53.11344909667969
46,2025-01-04,2025-02-01,4,51.58099365234375
47,2025-01-04,2025-01-11,1,864.9822387695312
